status	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	dist_4	match_4	dist_5	match_5	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	2	trespasses	missadedins	𐌼𐌹𐍃𐍃𐌰𐌳𐌴𐌳𐌹𐌽𐍃	yes	3	missaleiks: different, diverse (Adj.), miscellaneous, varied, various	3	missadēþs: misdeed, transgression	4	ussateins: begetting, engendering, origin, seeding (N.), semination, so...	4	liuhadeins: bright, illumination, light-filled, luminosity, luminous	4	distaheins: diaspora, dispersion, scattering	"For if you forgive men their trespasses, your heavenly Father will also forgive you.	unte jabai afletiþ mannam missadedins ize, afletiþ jah izwis atta izwar sa ufar himinam.	𐌿𐌽𐍄𐌴 𐌾𐌰𐌱𐌰𐌹 𐌰𐍆𐌻𐌴𐍄𐌹𐌸 𐌼𐌰𐌽𐌽𐌰𐌼 𐌼𐌹𐍃𐍃𐌰𐌳𐌴𐌳𐌹𐌽𐍃 𐌹𐌶𐌴, 𐌰𐍆𐌻𐌴𐍄𐌹𐌸 𐌾𐌰𐌷 𐌹𐌶𐍅𐌹𐍃 𐌰𐍄𐍄𐌰 𐌹𐌶𐍅𐌰𐍂 𐍃𐌰 𐌿𐍆𐌰𐍂 𐌷𐌹𐌼𐌹𐌽𐌰𐌼.
okay	2	dressed	gawasida	𐌲𐌰𐍅𐌰𐍃𐌹𐌳𐌰	yes	3	gawaseins: apparel, clothing	3	gawaldan: exercise authority over, exercise command over, wield domina...	3	gawidan: bind together, conjoin, unite	3	gawasjan: clothe (V.), clothe o.s., don (V.), dress o.s., make clad, p...	3	gawaúrdi: conversation, speech, speech; ?, talk (N.)	yet I tell you that even Solomon in all his glory was not dressed like one of these.	qiþuh þan izwis þatei nih Saulaumon in allamma wulþau seinamma gawasida sik swe ains þize.	𐌵𐌹𐌸𐌿𐌷 𐌸𐌰𐌽 𐌹𐌶𐍅𐌹𐍃 𐌸𐌰𐍄𐌴𐌹 𐌽𐌹𐌷 𐍃𐌰𐌿𐌻𐌰𐌿𐌼𐍉𐌽 𐌹𐌽 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐍅𐌿𐌻𐌸𐌰𐌿 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰 𐌲𐌰𐍅𐌰𐍃𐌹𐌳𐌰 𐍃𐌹𐌺 𐍃𐍅𐌴 𐌰𐌹𐌽𐍃 𐌸𐌹𐌶𐌴.
okay	2	find	bigitandans	𐌱𐌹𐌲𐌹𐍄𐌰𐌽𐌳𐌰𐌽𐍃	yes	3	bistandan: stand around, surround (V.)	3	bisitands: neighbour	4	bibindan: bind about, bind around, bind up	4	instandan: be imminent, be impending, be insistent, stand ahead, urge (...	4	biwindan: swaddle (V.), wind around, wrap around	How narrow is the gate, and restricted is the way that leads to life! Few are those who find it.	hvan aggwu þata daur jah þraihans wigs sa brigganda in libainai, jah fawai sind þai bigitandans þana.	𐍈𐌰𐌽 𐌰𐌲𐌲𐍅𐌿 𐌸𐌰𐍄𐌰 𐌳𐌰𐌿𐍂 𐌾𐌰𐌷 𐌸𐍂𐌰𐌹𐌷𐌰𐌽𐍃 𐍅𐌹𐌲𐍃 𐍃𐌰 𐌱𐍂𐌹𐌲𐌲𐌰𐌽𐌳𐌰 𐌹𐌽 𐌻𐌹𐌱𐌰𐌹𐌽𐌰𐌹, 𐌾𐌰𐌷 𐍆𐌰𐍅𐌰𐌹 𐍃𐌹𐌽𐌳 𐌸𐌰𐌹 𐌱𐌹𐌲𐌹𐍄𐌰𐌽𐌳𐌰𐌽𐍃 𐌸𐌰𐌽𐌰.
okay	2	foolish	dwalamma	𐌳𐍅𐌰𐌻𐌰𐌼𐌼𐌰	yes	3	dwalmōn: act like a madman, rave, speak like a madman	3	dalaþa: below, beneath, down below	3	hlamma: crash-trap, pitfall, snare (N.), trap for crash-falling into	3	dwalms: derangement, insanity, madness	3	dwaliþa: folly, foolishness	Everyone who hears these words of mine, and doesn't do them will be like a foolish man, who built his house on the sand.	jah hvazuh saei hauseiþ waurda meina jah ni taujiþ þo, galeikoda mann dwalamma, saei gatimrida razn sein ana malmin.	𐌾𐌰𐌷 𐍈𐌰𐌶𐌿𐌷 𐍃𐌰𐌴𐌹 𐌷𐌰𐌿𐍃𐌴𐌹𐌸 𐍅𐌰𐌿𐍂𐌳𐌰 𐌼𐌴𐌹𐌽𐌰 𐌾𐌰𐌷 𐌽𐌹 𐍄𐌰𐌿𐌾𐌹𐌸 𐌸𐍉, 𐌲𐌰𐌻𐌴𐌹𐌺𐍉𐌳𐌰 𐌼𐌰𐌽𐌽 𐌳𐍅𐌰𐌻𐌰𐌼𐌼𐌰, 𐍃𐌰𐌴𐌹 𐌲𐌰𐍄𐌹𐌼𐍂𐌹𐌳𐌰 𐍂𐌰𐌶𐌽 𐍃𐌴𐌹𐌽 𐌰𐌽𐌰 𐌼𐌰𐌻𐌼𐌹𐌽.
okay	2	touched	attaitok	𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺	yes	3	athaitan: bid come, call to one’s side, summon (V.)	4	atgāhts: accessible, approachable, entrance (N.)	4	armaiō: almsgiving (N.), charity, compassion, mercy	4	afmaitan: amputate, behead, chop off, cut off, sever	4	wlaitōn: look around searchingly, look questingly	Jesus stretched out his hand, and touched him, saying, "I want to. Be made clean." Immediately his leprosy was cleansed.	jah ufrakjands handu attaitok imma qiþands: wiljau, wairþ hrains! jah suns hrain warþ þata þrutsfill is.	𐌾𐌰𐌷 𐌿𐍆𐍂𐌰𐌺𐌾𐌰𐌽𐌳𐍃 𐌷𐌰𐌽𐌳𐌿 𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺 𐌹𐌼𐌼𐌰 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐍅𐌹𐌻𐌾𐌰𐌿, 𐍅𐌰𐌹𐍂𐌸 𐌷𐍂𐌰𐌹𐌽𐍃! 𐌾𐌰𐌷 𐍃𐌿𐌽𐍃 𐌷𐍂𐌰𐌹𐌽 𐍅𐌰𐍂𐌸 𐌸𐌰𐍄𐌰 𐌸𐍂𐌿𐍄𐍃𐍆𐌹𐌻𐌻 𐌹𐍃.
okay	2	teeth	tunþiwe	𐍄𐌿𐌽𐌸𐌹𐍅𐌴	yes	3	kunþi: knowledge, thorough acquaintance	3	unþiuþ: badness, evil (N.), non-good	3	gunþi: fight (N.), struggle (N.)	3	tundi: thorn, tooth	3	tunþus: tooth	but the children of the Kingdom will be thrown out into the outer darkness. There will be weeping and gnashing of teeth."	iþ þai sunjus þiudangardjos uswairpanda in riqis þata hindumisto; jainar wairþiþ grets jah krusts tunþiwe.	𐌹𐌸 𐌸𐌰𐌹 𐍃𐌿𐌽𐌾𐌿𐍃 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌾𐍉𐍃 𐌿𐍃𐍅𐌰𐌹𐍂𐍀𐌰𐌽𐌳𐌰 𐌹𐌽 𐍂𐌹𐌵𐌹𐍃 𐌸𐌰𐍄𐌰 𐌷𐌹𐌽𐌳𐌿𐌼𐌹𐍃𐍄𐍉; 𐌾𐌰𐌹𐌽𐌰𐍂 𐍅𐌰𐌹𐍂𐌸𐌹𐌸 𐌲𐍂𐌴𐍄𐍃 𐌾𐌰𐌷 𐌺𐍂𐌿𐍃𐍄𐍃 𐍄𐌿𐌽𐌸𐌹𐍅𐌴.
okay	2	believed	galaubides	𐌲𐌰𐌻𐌰𐌿𐌱𐌹𐌳𐌴𐍃	yes	3	galaubeins: belief, believing, faith, faithful	3	galaubei: magnificence, splendour	4	gafaúrds: Sanhedrin, high council, supreme assembly	4	galaubjan: be confident of, believe, have confidence in, have faith in,...	4	galaufs: costly, valuable	Jesus said to the centurion, "Go your way. Let it be done for you as you have believed." His servant was healed in that hour.	jah qaþ Iesus þamma hundafada: gagg, jah swaswe galaubides wairþai þus. jah gahailnoda sa þiumagus is in jainai hveilai.	𐌾𐌰𐌷 𐌵𐌰𐌸 𐌹𐌴𐍃𐌿𐍃 𐌸𐌰𐌼𐌼𐌰 𐌷𐌿𐌽𐌳𐌰𐍆𐌰𐌳𐌰: 𐌲𐌰𐌲𐌲, 𐌾𐌰𐌷 𐍃𐍅𐌰𐍃𐍅𐌴 𐌲𐌰𐌻𐌰𐌿𐌱𐌹𐌳𐌴𐍃 𐍅𐌰𐌹𐍂𐌸𐌰𐌹 𐌸𐌿𐍃. 𐌾𐌰𐌷 𐌲𐌰𐌷𐌰𐌹𐌻𐌽𐍉𐌳𐌰 𐍃𐌰 𐌸𐌹𐌿𐌼𐌰𐌲𐌿𐍃 𐌹𐍃 𐌹𐌽 𐌾𐌰𐌹𐌽𐌰𐌹 𐍈𐌴𐌹𐌻𐌰𐌹.
okay	2	demons	daimonarjans	𐌳𐌰𐌹𐌼𐍉𐌽𐌰𐍂𐌾𐌰𐌽𐍃	yes	3	daimōnāreis: demoniac, person possessed by the devil	5	timrjans: building worker	6	sipōnjan: be a disciple, be a student	6	inagjan: censure (V.), inspire fear in, put in a state of fear, threa...	6	managjan: increase (V.), make abundant, multiply	When evening came, they brought to him many possessed with demons. He cast out the spirits with a word, and healed all who were sick;	at andanahtja þan waurþanamma, atberun du imma daimonarjans managans, jah uswarp þans ahmans waurda jah allans þans ubil habandans gahailida,	𐌰𐍄 𐌰𐌽𐌳𐌰𐌽𐌰𐌷𐍄𐌾𐌰 𐌸𐌰𐌽 𐍅𐌰𐌿𐍂𐌸𐌰𐌽𐌰𐌼𐌼𐌰, 𐌰𐍄𐌱𐌴𐍂𐌿𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰 𐌳𐌰𐌹𐌼𐍉𐌽𐌰𐍂𐌾𐌰𐌽𐍃 𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃, 𐌾𐌰𐌷 𐌿𐍃𐍅𐌰𐍂𐍀 𐌸𐌰𐌽𐍃 𐌰𐌷𐌼𐌰𐌽𐍃 𐍅𐌰𐌿𐍂𐌳𐌰 𐌾𐌰𐌷 𐌰𐌻𐌻𐌰𐌽𐍃 𐌸𐌰𐌽𐍃 𐌿𐌱𐌹𐌻 𐌷𐌰𐌱𐌰𐌽𐌳𐌰𐌽𐍃 𐌲𐌰𐌷𐌰𐌹𐌻𐌹𐌳𐌰,
okay	2	scribes	bokarje	𐌱𐍉𐌺𐌰𐍂𐌾𐌴	yes	3	skarja: leader of a group	3	bōkāreis: scribe, secretary-lector of a religious community, writer	3	karja: anxious	3	unkarja: careless, negligent, uncaring, without attention	3	bōka: book (N.) (= bōkōs), deed (= bōkōs), document (= bōkōs), epi...	Behold, some of the scribes said to themselves, "This man blasphemes."	þaruh sumai þize bokarje qeþun in sis silbam: sa wajamereiþ.	𐌸𐌰𐍂𐌿𐌷 𐍃𐌿𐌼𐌰𐌹 𐌸𐌹𐌶𐌴 𐌱𐍉𐌺𐌰𐍂𐌾𐌴 𐌵𐌴𐌸𐌿𐌽 𐌹𐌽 𐍃𐌹𐍃 𐍃𐌹𐌻𐌱𐌰𐌼: 𐍃𐌰 𐍅𐌰𐌾𐌰𐌼𐌴𐍂𐌴𐌹𐌸.
okay	2	died	gaswalt	𐌲𐌰𐍃𐍅𐌰𐌻𐍄	yes	3	gastalds: acquisitive	3	gaskafts: act of creation, creation, creature	3	gaswiltan: cease living, die (1)	3	gasalja: companion, comrade, household	3	gasahts: confutation, refutation, reproach (N.)	While he told these things to them, behold, a ruler came and worshiped him, saying, "My daughter has just died, but come and lay your hand on her, and she will live."	miþþanei is rodida þata du im, þaruh reiks ains qimands inwait ina, qiþands þatei dauhtar meina nu gaswalt; akei qimands atlagei handu þeina ana ija, jah libaiþ.	𐌼𐌹𐌸𐌸𐌰𐌽𐌴𐌹 𐌹𐍃 𐍂𐍉𐌳𐌹𐌳𐌰 𐌸𐌰𐍄𐌰 𐌳𐌿 𐌹𐌼, 𐌸𐌰𐍂𐌿𐌷 𐍂𐌴𐌹𐌺𐍃 𐌰𐌹𐌽𐍃 𐌵𐌹𐌼𐌰𐌽𐌳𐍃 𐌹𐌽𐍅𐌰𐌹𐍄 𐌹𐌽𐌰, 𐌵𐌹𐌸𐌰𐌽𐌳𐍃 𐌸𐌰𐍄𐌴𐌹 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌼𐌴𐌹𐌽𐌰 𐌽𐌿 𐌲𐌰𐍃𐍅𐌰𐌻𐍄; 𐌰𐌺𐌴𐌹 𐌵𐌹𐌼𐌰𐌽𐌳𐍃 𐌰𐍄𐌻𐌰𐌲𐌴𐌹 𐌷𐌰𐌽𐌳𐌿 𐌸𐌴𐌹𐌽𐌰 𐌰𐌽𐌰 𐌹𐌾𐌰, 𐌾𐌰𐌷 𐌻𐌹𐌱𐌰𐌹𐌸.
okay	2	touched	attaitok	𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺	yes	3	athaitan: bid come, call to one’s side, summon (V.)	4	atgāhts: accessible, approachable, entrance (N.)	4	armaiō: almsgiving (N.), charity, compassion, mercy	4	afmaitan: amputate, behead, chop off, cut off, sever	4	wlaitōn: look around searchingly, look questingly	Behold, a woman who had an issue of blood for twelve years came behind him, and touched the fringe of his garment;	jah sai, qino bloþarinnandei ·ib· wintruns duatgaggandei aftaro attaitok skauta wastjos is;	𐌾𐌰𐌷 𐍃𐌰𐌹, 𐌵𐌹𐌽𐍉 𐌱𐌻𐍉𐌸𐌰𐍂𐌹𐌽𐌽𐌰𐌽𐌳𐌴𐌹 ·𐌹𐌱· 𐍅𐌹𐌽𐍄𐍂𐌿𐌽𐍃 𐌳𐌿𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌴𐌹 𐌰𐍆𐍄𐌰𐍂𐍉 𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺 𐍃𐌺𐌰𐌿𐍄𐌰 𐍅𐌰𐍃𐍄𐌾𐍉𐍃 𐌹𐍃;
okay	2	dead	gaswalt	𐌲𐌰𐍃𐍅𐌰𐌻𐍄	yes	3	gastalds: acquisitive	3	gaskafts: act of creation, creation, creature	3	gaswiltan: cease living, die (1)	3	gasalja: companion, comrade, household	3	gasahts: confutation, refutation, reproach (N.)	he said to them, "Make room, because the girl isn't dead, but sleeping." They were ridiculing him.	afleiþiþ, unte ni gaswalt so mawi, ak slepiþ. jah bihlohun ina.	𐌰𐍆𐌻𐌴𐌹𐌸𐌹𐌸, 𐌿𐌽𐍄𐌴 𐌽𐌹 𐌲𐌰𐍃𐍅𐌰𐌻𐍄 𐍃𐍉 𐌼𐌰𐍅𐌹, 𐌰𐌺 𐍃𐌻𐌴𐍀𐌹𐌸. 𐌾𐌰𐌷 𐌱𐌹𐌷𐌻𐍉𐌷𐌿𐌽 𐌹𐌽𐌰.
okay	2	touched	attaitok	𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺	yes	3	athaitan: bid come, call to one’s side, summon (V.)	4	atgāhts: accessible, approachable, entrance (N.)	4	armaiō: almsgiving (N.), charity, compassion, mercy	4	afmaitan: amputate, behead, chop off, cut off, sever	4	wlaitōn: look around searchingly, look questingly	Then he touched their eyes, saying, "According to your faith be it done to you."	þanuh attaitok augam ize qiþands: bi galaubeinai iggqarai wairþai iggqis.	𐌸𐌰𐌽𐌿𐌷 𐌰𐍄𐍄𐌰𐌹𐍄𐍉𐌺 𐌰𐌿𐌲𐌰𐌼 𐌹𐌶𐌴 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐌱𐌹 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽𐌰𐌹 𐌹𐌲𐌲𐌵𐌰𐍂𐌰𐌹 𐍅𐌰𐌹𐍂𐌸𐌰𐌹 𐌹𐌲𐌲𐌵𐌹𐍃.
okay	2	brought	atberun	𐌰𐍄𐌱𐌴𐍂𐌿𐌽	yes	3	atbaíran: bring, bring to, offer (V.), present to, take to	3	attēkan: lay one’s touch upon, make contact with, touch (V.)	4	aflētan: absolve, forgive, leave (V.), let go, let off, release (V.),...	4	atligan: lie (V.) (2) adjacent to, lie (V.) (2) at hand	4	amen: amen	As they went out, behold, a mute man who was demon possessed was brought to him.	þanuh biþe utusiddjedun eis, sai, atberun imma mannan baudana daimonari.	𐌸𐌰𐌽𐌿𐌷 𐌱𐌹𐌸𐌴 𐌿𐍄𐌿𐍃𐌹𐌳𐌳𐌾𐌴𐌳𐌿𐌽 𐌴𐌹𐍃, 𐍃𐌰𐌹, 𐌰𐍄𐌱𐌴𐍂𐌿𐌽 𐌹𐌼𐌼𐌰 𐌼𐌰𐌽𐌽𐌰𐌽 𐌱𐌰𐌿𐌳𐌰𐌽𐌰 𐌳𐌰𐌹𐌼𐍉𐌽𐌰𐍂𐌹.
okay	2	called	haihaitun	𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐌽	yes	3	gahaitan: announce as a pledge, call together, claim to be, convoke, p...	3	bihaitan: call out about, proclaim about, speak vociferously	3	athaitan: bid come, call to one’s side, summon (V.)	3	faírhaitan: express (V.), thank (V.), voice an expression of	4	faíraihan: have a share in, partake of, participate in	It is enough for the disciple that he be like his teacher, and the servant like his lord. If they have called the master of the house Beelzebul, how much more those of his household!	Ganah siponi ei wairþai swe laisareis is jah skalks swe frauja is; jabai gardawaldand Baiailzaibul haihaitun, und hvan filu mais þans innakundans is.	𐌲𐌰𐌽𐌰𐌷 𐍃𐌹𐍀𐍉𐌽𐌹 𐌴𐌹 𐍅𐌰𐌹𐍂𐌸𐌰𐌹 𐍃𐍅𐌴 𐌻𐌰𐌹𐍃𐌰𐍂𐌴𐌹𐍃 𐌹𐍃 𐌾𐌰𐌷 𐍃𐌺𐌰𐌻𐌺𐍃 𐍃𐍅𐌴 𐍆𐍂𐌰𐌿𐌾𐌰 𐌹𐍃; 𐌾𐌰𐌱𐌰𐌹 𐌲𐌰𐍂𐌳𐌰𐍅𐌰𐌻𐌳𐌰𐌽𐌳 𐌱𐌰𐌹𐌰𐌹𐌻𐌶𐌰𐌹𐌱𐌿𐌻 𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐌽, 𐌿𐌽𐌳 𐍈𐌰𐌽 𐍆𐌹𐌻𐌿 𐌼𐌰𐌹𐍃 𐌸𐌰𐌽𐍃 𐌹𐌽𐌽𐌰𐌺𐌿𐌽𐌳𐌰𐌽𐍃 𐌹𐍃.
okay	2	sent	sandjandan	𐍃𐌰𐌽𐌳𐌾𐌰𐌽𐌳𐌰𐌽	yes	3	sandjan: send, send away	3	andbindan: loose (V.), unbind	3	andstandan: oppose, resist, stand in opposition to, withstand	4	gastandan: abide, assume proper state, come to a halt, come to a standi...	4	tandjan: ignite, kindle (V.), light a lamp, make burn	He who receives you receives me, and he who receives me receives him who sent me.	sa andnimands izwis mik andnimiþ, jah sa mik andnimands andnimiþ þana sandjandan mik.	𐍃𐌰 𐌰𐌽𐌳𐌽𐌹𐌼𐌰𐌽𐌳𐍃 𐌹𐌶𐍅𐌹𐍃 𐌼𐌹𐌺 𐌰𐌽𐌳𐌽𐌹𐌼𐌹𐌸, 𐌾𐌰𐌷 𐍃𐌰 𐌼𐌹𐌺 𐌰𐌽𐌳𐌽𐌹𐌼𐌰𐌽𐌳𐍃 𐌰𐌽𐌳𐌽𐌹𐌼𐌹𐌸 𐌸𐌰𐌽𐌰 𐍃𐌰𐌽𐌳𐌾𐌰𐌽𐌳𐌰𐌽 𐌼𐌹𐌺.
okay	2	another	anþarizuh	𐌰𐌽𐌸𐌰𐍂𐌹𐌶𐌿𐌷	yes	3	andizuh: either	4	anafilh: act of committing to s.o.’s safekeeping, commendation, recom...	4	þaruh: and at that place, and there, right there, there also	4	anþar: another, other, second (Adj.), the other	4	ainƕarjizuh: each, each one, everyone	and said to him, "Are you he who comes, or should we look for another?"	þû is sa qimanda þau anþarizuh beidaima?	𐌸û 𐌹𐍃 𐍃𐌰 𐌵𐌹𐌼𐌰𐌽𐌳𐌰 𐌸𐌰𐌿 𐌰𐌽𐌸𐌰𐍂𐌹𐌶𐌿𐌷 𐌱𐌴𐌹𐌳𐌰𐌹𐌼𐌰?
okay	2	ears	au(sona)	𐌰𐌿(𐍃𐍉𐌽𐌰)	yes	3	auhjōn: be tumultuously noisy, make a noise, make an uproar	3	sōna: atonement, expiation	3	alisna: awl, pricker	3	ausō: ear	3	austra: east	He who has ears to hear, let him hear.	saei habai au(sona) (hausjandona), (ga)hausja(i).	𐍃𐌰𐌴𐌹 𐌷𐌰𐌱𐌰𐌹 𐌰𐌿(𐍃𐍉𐌽𐌰) (𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍉𐌽𐌰), (𐌲𐌰)𐌷𐌰𐌿𐍃𐌾𐌰(𐌹).
okay	2	mourned	huf(um)	𐌷𐌿𐍆(𐌿𐌼)	yes	3	luftus: air (N.)	3	frum: beginning (N.), inception, start (N.)	3	hūhrus: famine, hunger (N.)	4	hrūk: crowing of a rooster	4	huljan: cover (V.), put a cover on, veil (V.)	and say, 'We played the flute for you, and you didn't dance. We mourned for you, and you didn't lament.'	(jah) (qiþan)dam: swiglodedum izw(is) (jah) ni plinsideduþ; huf(um) (jah) ni qainodeduþ.	(𐌾𐌰𐌷) (𐌵𐌹𐌸𐌰𐌽)𐌳𐌰𐌼: 𐍃𐍅𐌹𐌲𐌻𐍉𐌳𐌴𐌳𐌿𐌼 𐌹𐌶𐍅(𐌹𐍃) (𐌾𐌰𐌷) 𐌽𐌹 𐍀𐌻𐌹𐌽𐍃𐌹𐌳𐌴𐌳𐌿𐌸; 𐌷𐌿𐍆(𐌿𐌼) (𐌾𐌰𐌷) 𐌽𐌹 𐌵𐌰𐌹𐌽𐍉𐌳𐌴𐌳𐌿𐌸.
okay	2	drinking	drigkan(ds)	𐌳𐍂𐌹𐌲𐌺𐌰𐌽(𐌳𐍃)	yes	3	drigkan: drink (V.), imbibe	3	drugkans: drunken, intoxicated	3	digands: molder	4	drugkaneins: drunken parties	4	drugkanei: drunkenness, intoxication	For John came neither eating nor drinking, and they say, 'He has a demon.'	qam raihtis Iohan(nes) (nih) (mat)jands nih drigkan(ds) (jah) (qi)þand: unhulþ(on) (habaiþ).	𐌵𐌰𐌼 𐍂𐌰𐌹𐌷𐍄𐌹𐍃 𐌹𐍉𐌷𐌰𐌽(𐌽𐌴𐍃) (𐌽𐌹𐌷) (𐌼𐌰𐍄)𐌾𐌰𐌽𐌳𐍃 𐌽𐌹𐌷 𐌳𐍂𐌹𐌲𐌺𐌰𐌽(𐌳𐍃) (𐌾𐌰𐌷) (𐌵𐌹)𐌸𐌰𐌽𐌳: 𐌿𐌽𐌷𐌿𐌻𐌸(𐍉𐌽) (𐌷𐌰𐌱𐌰𐌹𐌸).
okay	2	answered	andhaf(jands)	𐌰𐌽𐌳𐌷𐌰𐍆(𐌾𐌰𐌽𐌳𐍃)	yes	3	andhafjan: answer (V.), reply (V.), respond	4	andhausjan: give heed to, hearken to, heed (V.), listen to, obey	5	andhaitan: acknowledge, confess, praise (V.), profess	5	andbahtjan: administer, minister (V.), perform, serve	5	andsaljan: offer as tribute to, pay in tribute to, sacrifice (V.)	At that time, Jesus answered, "I thank you, Father, Lord of heaven and earth, that you hid these things from the wise and understanding, and revealed them to infants.	inuh jainamma mela andhaf(jands) ...	𐌹𐌽𐌿𐌷 𐌾𐌰𐌹𐌽𐌰𐌼𐌼𐌰 𐌼𐌴𐌻𐌰 𐌰𐌽𐌳𐌷𐌰𐍆(𐌾𐌰𐌽𐌳𐍃) ...
okay	2	see	sehvum	𐍃𐌴𐍈𐌿𐌼	no	3	seiþu: evening	3	seiþus: late (Adj.)	4	sums: a certain one, anyone, one, some, somebody	4	enguz: a god, man (M.)?, name of n-rune, name of n-rune; ?, spear (...	4	sah: a person who, and who, precisely that one, this and no other	When did we see you as a stranger, and take you in; or naked, and clothe you?	hvanuh þan þuk sehvum gast jah galaþodedum? aiþþau naqadana jah wasidedum?	𐍈𐌰𐌽𐌿𐌷 𐌸𐌰𐌽 𐌸𐌿𐌺 𐍃𐌴𐍈𐌿𐌼 𐌲𐌰𐍃𐍄 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌸𐍉𐌳𐌴𐌳𐌿𐌼? 𐌰𐌹𐌸𐌸𐌰𐌿 𐌽𐌰𐌵𐌰𐌳𐌰𐌽𐌰 𐌾𐌰𐌷 𐍅𐌰𐍃𐌹𐌳𐌴𐌳𐌿𐌼?
okay	2	naked	naqadana	𐌽𐌰𐌵𐌰𐌳𐌰𐌽𐌰	yes	3	naqadei: nakedness	4	garēdan: aim at, have a plan for, intend, purpose (V.), take forethou...	4	gagudaba: godly, in a godly manner, in a saintly manner	4	gabáuan: lodge (V.), make a home, reside, take up residence	4	gahaban: abstain, be continent, hold (V.), hold fast, hold onto, lay ...	When did we see you as a stranger, and take you in; or naked, and clothe you?	hvanuh þan þuk sehvum gast jah galaþodedum? aiþþau naqadana jah wasidedum?	𐍈𐌰𐌽𐌿𐌷 𐌸𐌰𐌽 𐌸𐌿𐌺 𐍃𐌴𐍈𐌿𐌼 𐌲𐌰𐍃𐍄 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌸𐍉𐌳𐌴𐌳𐌿𐌼? 𐌰𐌹𐌸𐌸𐌰𐌿 𐌽𐌰𐌵𐌰𐌳𐌰𐌽𐌰 𐌾𐌰𐌷 𐍅𐌰𐍃𐌹𐌳𐌴𐌳𐌿𐌼?
okay	2	clothe	wasidedum	𐍅𐌰𐍃𐌹𐌳𐌴𐌳𐌿𐌼	yes	3	waidēdja: bandit, evil-doer, felon, malefactor, robber, „woe-doer“	4	waidēþs: crime, evil deed, felony	4	waírdus: host (M.), provider of lodgings	5	maideins: barter (N.)	5	wandus: cane (N.), rod, stick (N.)(1)	When did we see you as a stranger, and take you in; or naked, and clothe you?	hvanuh þan þuk sehvum gast jah galaþodedum? aiþþau naqadana jah wasidedum?	𐍈𐌰𐌽𐌿𐌷 𐌸𐌰𐌽 𐌸𐌿𐌺 𐍃𐌴𐍈𐌿𐌼 𐌲𐌰𐍃𐍄 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌸𐍉𐌳𐌴𐌳𐌿𐌼? 𐌰𐌹𐌸𐌸𐌰𐌿 𐌽𐌰𐌵𐌰𐌳𐌰𐌽𐌰 𐌾𐌰𐌷 𐍅𐌰𐍃𐌹𐌳𐌴𐌳𐌿𐌼?
okay	2	see	sehvum	𐍃𐌴𐍈𐌿𐌼	no	3	seiþu: evening	3	seiþus: late (Adj.)	4	sums: a certain one, anyone, one, some, somebody	4	enguz: a god, man (M.)?, name of n-rune, name of n-rune; ?, spear (...	4	sah: a person who, and who, precisely that one, this and no other	When did we see you sick, or in prison, and come to you?'	hvanuh þan þuk sehvum siukana aiþþau in karkarai jah atiddjedum du þus?	𐍈𐌰𐌽𐌿𐌷 𐌸𐌰𐌽 𐌸𐌿𐌺 𐍃𐌴𐍈𐌿𐌼 𐍃𐌹𐌿𐌺𐌰𐌽𐌰 𐌰𐌹𐌸𐌸𐌰𐌿 𐌹𐌽 𐌺𐌰𐍂𐌺𐌰𐍂𐌰𐌹 𐌾𐌰𐌷 𐌰𐍄𐌹𐌳𐌳𐌾𐌴𐌳𐌿𐌼 𐌳𐌿 𐌸𐌿𐍃?
